1535,77543
1536,73262
1537,70029
1538,68068
1539,67190
1540,67259
1541,69537
1542,74189
1543,81220
1544,84547
1545,84280
1546,83614
1547,83241
1548,82681
1549,81825
1550,81068
1551,80490
1552,81589
1553,84019
1554,88266
1555,91813
1556,90995
1557,88220
1558,83628
1559,77487
1560,73291
1561,70133
1562,68085
1563,67011
1564,67262
1565,69451
1566,74329
1567,80970
1568,83433
1569,82090
1570,80411
1571,79095
1572,77898
1573,77165
1574,76990
1575,77058
1576,78034
1577,80141
1578,84705
1579,89860
1580,89495
1581,87189
1582,83163
1583,77559
1584,72848
1585,69959
1586,67891
1587,67092
1588,67751
1589,70007
1590,75316
1591,81780
1592,84105
1593,82211
1594,80135
1595,77570
1596,75398
1597,73922
1598,73538
1599,73552
1600,74869
1601,78039
1602,83476
1603,88808
1604,88743
1605,86993
1606,83715
1607,79145
1608,75612
1609,72269
1610,70257
1611,69143
1612,69347
1613,70266
1614,72709
1615,75046
1616,76125
1617,75962
1618,75350
1619,74480
1620,72670
1621,70622
1622,69866
1623,70486
1624,71834
1625,73942
1626,78880
1627,84153
1628,83929
1629,82318
1630,79762
1631,75948
1632,72111
1633,70175
1634,68152
1635,67378
1636,66732
1637,68134
1638,70703
1639,72799
1640,73672
1641,73015
1642,70630
1643,69320
1644,67952
1645,66565
1646,65964
1647,66760
1648,68426
1649,72930
1650,78099
1651,83545
1652,83737
1653,80961
1654,76267
1655,71715
1656,68951
1657,67023
1658,66327
1659,67007
1660,69222
1661,74388
1662,82774
1663,88001
1664,87072
1665,84491
1666,81608
1667,80150
1668,78185
1669,77231
1670,76375
1671,76600
1672,77461
1673,80937
1674,85122
1675,88662
1676,87483
1677,83475
1678,77910
1679,73232
1680,70256
1681,67992
1682,66593
1683,66547
1684,68639
1685,73167
1686,81012
1687,85605
1688,84002
1689,80829
1690,78489
1691,76551
1692,74782
1693,73657
1694,72471
1695,73130
1696,74304
1697,77273
1698,81813
1699,87086
1700,86941
1701,83542
1702,78345
1703,73577
1704,70048
1705,67493
1706,66246
1707,66157
1708,67586
1709,71922
1710,80072
1711,84428
1712,82240
1713,78983
1714,76056
1715,73215
1716,71322
1717,70214
1718,69591
1719,69864
1720,71144
1721,74305
1722,79060
1723,84780
1724,85158
1725,82425
1726,77239
1727,72406
1728,69032
1729,67036
1730,66123
1731,66508
1732,68825
1733,74661
1734,83113
1735,87321
1736,84215
1737,79951
1738,77046
1739,74814
1740,72791
1741,71646
1742,71060
1743,71614
1744,72918
1745,75506
1746,80100
1747,85312
1748,85066
1749,81643
1750,76112
1751,71363
1752,68021
1753,66212
1754,65145
1755,64885
1756,66647
1757,71293
1758,79283
1759,83288
1760,81430
1761,77840
1762,74946
1763,72108
1764,69904
1765,69016
1766,68551
1767,68997
1768,70039
1769,72320
1770,75741
1771,80636
1772,80713
1773,78442
1774,74411
1775,70303
1776,67224
1777,65322
1778,64022
1779,63616
1780,64302
1781,66566
1782,70460
1783,72716
1784,72534
1785,70763
1786,68746
1787,66450
1788,64626
1789,63633
1790,63431
1791,64569
1792,66448
1793,69634
1794,73986
1795,78171
1796,77742
1797,75241
1798,71482
1799,67402
1800,64439
1801,63044
1802,61881
1803,61509
1804,62003
1805,63508
1806,66450
1807,67502
1808,67936
1809,66437
1810,64276
1811,62602
1812,61593
1813,61047
1814,61560
1815,63197
1816,65269
1817,69564
1818,74281
1819,78969
1820,78950
1821,75602
1822,70610
1823,65828
1824,63546
1825,61871
1826,61238
1827,61589
1828,63087
1829,68130
1830,76050
1831,79750
1832,78529
1833,76158
1834,74771
1835,73345
1836,72158
1837,71324
1838,71681
1839,72528
1840,74304
1841,77420
1842,80724
1843,84093
1844,82978
1845,78795
1846,72903
1847,67852
1848,64712
1849,62700
1850,61591
1851,61633
1852,63643
1853,68784
1854,76336
1855,79874
1856,78954
1857,76634
1858,74627
1859,73056
1860,72373
1861,72370
1862,72613
1863,73805
1864,74952
1865,77416
1866,79686
1867,82997
1868,82179
1869,78132
1870,72275
1871,67477
1872,64280
1873,62046
1874,60849
1875,60867
1876,62800
1877,67857
1878,75539
1879,79683
1880,79680
1881,78337
1882,76161
1883,74365
1884,73712
1885,73584
1886,73446
1887,73094
1888,73821
1889,75711
1890,78095
1891,81811
1892,81265
1893,77741
1894,72374
1895,67511
1896,64220
1897,62469
1898,61445
1899,61536
1900,63594
1901,68777
1902,76647
1903,80638
1904,79844
1905,77745
1906,75957
1907,74623
1908,72545
1909,71523
1910,71142
1911,71315
1912,71613
1913,73103
1914,76837
1915,81750
1916,81613
1917,78119
1918,73165
1919,68262
1920,64580
1921,62438
1922,61227
1923,61282
1924,63164
1925,68187
1926,75645
1927,79286
1928,78844
1929,77792
1930,76582
1931,74776
1932,73491
1933,72992
1934,73147
1935,73277
1936,73847
1937,74944
1938,77383
1939,80799
1940,80016
1941,76948
1942,72447
1943,67970
1944,64585
1945,62592
1946,61332
1947,61251
1948,62239
1949,64068
1950,66859
1951,68953
1952,69927
1953,70038
1954,69658
1955,67321
1956,64818
1957,63155
1958,62585
1959,63318
1960,64627
1961,67087
1962,71052
1963,75639
1964,76071
1965,73866
1966,70024
1967,66228
1968,63036
1969,60860
1970,59600
1971,58922
1972,59424
1973,61113
1974,63798
1975,65571
1976,66122
1977,65341
1978,63829
1979,61858
1980,60308
1981,59806
1982,60696
1983,62534
1984,64028
1985,67317
1986,72140
1987,77220
1988,77516
1989,74705
1990,69991
1991,65366
1992,62543
1993,61405
1994,60672
1995,61064
1996,63262
1997,68008
1998,75598
1999,79355
2000,78532
2001,76652
2002,74643
2003,73795
2004,73815
2005,74924
2006,74854
2007,75437
2008,76457
2009,78274
2010,81289
2011,84699
2012,83397
2013,79176
2014,73481
2015,68344
2016,64844
2017,62479
2018,61244
2019,61375
2020,63195
2021,67940
2022,75513
2023,79224
2024,78815
2025,76761
2026,74399
2027,73071
2028,71398
2029,71066
2030,71383
2031,71953
2032,73460
2033,75878
2034,78792
2035,82478
2036,82124
2037,78400
2038,72947
2039,67903
2040,64765
2041,62838
2042,61980
2043,62271
2044,64072
2045,68679
2046,75457
2047,79269
2048,79621
2049,78647
2050,77254
2051,76230
2052,75534
2053,74856
2054,73522
2055,73031
2056,73854
2057,75506
2058,78490
2059,82477
2060,82354
2061,78373
2062,72741
2063,67805
2064,64681
2065,62673
2066,61735
2067,61743
2068,63569
2069,68550
2070,75836
2071,79242
2072,78327
2073,76318
2074,74292
2075,72704
2076,71369
2077,70799
2078,70667
2079,71591
2080,73775
2081,75658
2082,77704
2083,81873
2084,81969
2085,78585
2086,73170
2087,68321
2088,64908
2089,62827
2090,61625
2091,61623
2092,63653
2093,68516
2094,75636
2095,78848
2096,77614
2097,74888
2098,73221
2099,71756
2100,70358
2101,69640
2102,69196
2103,69422
2104,71003
2105,72825
2106,75101
2107,79286
2108,79732
2109,76975
2110,72708
2111,68084
2112,64612
2113,62326
2114,61120
2115,60743
2116,61583
2117,63970
2118,67365
2119,69128
2120,69454
2121,68167
2122,65817
2123,63735
2124,62266
2125,61531
2126,61938
2127,63229
2128,65071
2129,68137
2130,71867
2131,75602
2132,76367
2133,74004
2134,70153
2135,66057
2136,62839
2137,61326
2138,60179
2139,59781
2140,60215
2141,61701
2142,64149
2143,65272
2144,65614
2145,64094
2146,62446
2147,61144
2148,60519
2149,60389
2150,61359
2151,63279
2152,66134
2153,70039
2154,73546
2155,77621
2156,77953
2157,74600
2158,69511
2159,64717
2160,61565
2161,59823
2162,58863
2163,59147
2164,61220
2165,66251
2166,73120
2167,76673
2168,76752
2169,75694
2170,75096
2171,74202
2172,74212
2173,74809
2174,75376
2175,76672
2176,78204
2177,79946
2178,81181
2179,83789
2180,83166
2181,78988
2182,73050
2183,67740
2184,64288
2185,61844
2186,60532
2187,60433
2188,62297
2189,66950
2190,73777
2191,77182
2192,76851
2193,77235
2194,76038
2195,75185
2196,74421
2197,73892
2198,74052
2199,74620
2200,76076
2201,77915
2202,80120
2203,83533
2204,83497
2205,79461
2206,73557
2207,68793
2208,64760
2209,62023
2210,60980
2211,60723
2212,62601
2213,67342
2214,74257
2215,77570
2216,78387
2217,78004
2218,76934
2219,75882
2220,75111
2221,74639
2222,74126
2223,74182
2224,75019
2225,77353
2226,79250
2227,83121
2228,83329
2229,79671
2230,73985
2231,68611
2232,65307
2233,63204
2234,62167
2235,62027
2236,63774
2237,68643
2238,75364
2239,79036
2240,80143
2241,79158
2242,78096
2243,76578
2244,74739
2245,74196
2246,73470
2247,73908
2248,75537
2249,76896
2250,79007
2251,82653
2252,82549
2253,78980
2254,73458
2255,68184
2256,64648
2257,62072
2258,60928
2259,60970
2260,62621
2261,67174
2262,73679
2263,76991
2264,77278
2265,78217
2266,78994
2267,78728
2268,77367
2269,76502
2270,75001
2271,74236
2272,74488
2273,75676
2274,77430
2275,80666
2276,81009
2277,78131
2278,73615
2279,69006
2280,65675
2281,63231
2282,61710
2283,61148
2284,61690
2285,63554
2286,66439
2287,68231
2288,70100
2289,70734
2290,69506
2291,67529
2292,66153
2293,64999
2294,64538
2295,65961
2296,68198
2297,70916
2298,74144
2299,78016
2300,78684
2301,76030
2302,72030
2303,67705
2304,64362
2305,62090
2306,60563
2307,59781
2308,60113
2309,61349
2310,63267
2311,64810
2312,65742
2313,65409
2314,64992
2315,64036
2316,63967
2317,64072
2318,64880
2319,67028
2320,69740
2321,73682
2322,77025
2323,80760
2324,81377
2325,77660
2326,72216
2327,67165
2328,63522
2329,61313
2330,60354
2331,60389
2332,62380
2333,67337
2334,73874
2335,77246
2336,77962
2337,77557
2338,77720
2339,76768
2340,77937
2341,79163
2342,80398
2343,80780
2344,82124
2345,84139
2346,84805
2347,86713
2348,86250
2349,81842
2350,75447
2351,69562
2352,65796
2353,63254
2354,61798
2355,61329
2356,62993
2357,67578
2358,73771
2359,76400
2360,75543
2361,75039
2362,73858
2363,73011
2364,72387
2365,72480
2366,72474
2367,73342
2368,74838
2369,77239
2370,78663
2371,82303
2372,83267
2373,79588
2374,73506
2375,68132
2376,64414
2377,62359
2378,61138
2379,61359
2380,63392
2381,68482
2382,74978
2383,77725
2384,76615
2385,74874
2386,73172
2387,72014
2388,71309
2389,71063
2390,71397
2391,72292
2392,74458
2393,77209
2394,79559
2395,83125
2396,83951
2397,80246
2398,74284
2399,68997
2400,65839
2401,64035
2402,62978
2403,62376
2404,64141
2405,69006
2406,75503
2407,77900
2408,77236
2409,76943
2410,76107
2411,76633
2412,76584
2413,76975
2414,76209
2415,75408
2416,75857
2417,77621
2418,79857
2419,83663
2420,84684
2421,80920
2422,75288
2423,70039
2424,66510
2425,64073
2426,63074
2427,62994
2428,64871
2429,69645
2430,75785
2431,78839
2432,77883
2433,76276
2434,74561
2435,73073
2436,71984
2437,71582
2438,71366
2439,71671
2440,72756
2441,74963
2442,77230
2443,80357
2444,81507
2445,78845
2446,74337
2447,69648
2448,65822
2449,63635
2450,62227
2451,61613
2452,62246
2453,64270
2454,66577
2455,68516
2456,68981
2457,68391
2458,67368
2459,66497
2460,65954
2461,65883
2462,66378
2463,67571
2464,69336
2465,72436
2466,75037
2467,77996
2468,79019
2469,76412
2470,72118
2471,67707
2472,64335
2473,62109
2474,60664
2475,60033
2476,60243
2477,61485
2478,62984
2479,64016
2480,64843
2481,64283
2482,63796
2483,63074
2484,61848
2485,61847
2486,62824
2487,64797
2488,68072
2489,71502
2490,74593
2491,78185
2492,79321
2493,76089
2494,70875
2495,65963
2496,62743
2497,60932
2498,60185
2499,60411
